,Station,Layer1,Layer2,Layer3,Layer4
2024-06-06 14:30:00,556,30.633333333333336,31.266666666666666,33.56666666666667,42.800000000000004
2024-06-06 15:00:00,556,30.5,31.2,33.5,42.6
2024-06-06 15:30:00,556,30.3,31.166666666666668,33.46666666666667,42.46666666666667
2024-06-06 16:00:00,556,30.0,31.100000000000005,33.4,42.36666666666667
2024-06-06 16:30:00,556,29.766666666666666,31.0,33.4,42.233333333333334
2024-06-06 17:00:00,556,29.5,31.0,33.36666666666667,42.06666666666667
2024-06-06 17:30:00,556,29.133333333333336,30.899999999999995,33.3,41.93333333333333
2024-06-06 18:00:00,556,28.9,30.9,33.3,41.8
2024-06-06 18:30:00,556,28.53333333333333,30.8,33.2,41.666666666666664
2024-06-06 19:00:00,556,28.25,30.8,33.2,41.6
2024-06-06 19:30:00,556,27.866666666666664,30.7,33.13333333333333,41.5
2024-06-06 20:00:00,556,27.566666666666666,30.600000000000005,33.1,41.4
2024-06-06 20:30:00,556,27.233333333333334,30.53333333333333,33.1,41.4
2024-06-06 21:00:00,556,26.96666666666667,30.5,33.1,41.3
2024-06-06 21:30:00,556,26.733333333333334,30.399999999999995,33.1,41.3
2024-06-06 22:00:00,556,26.5,30.399999999999995,33.03333333333333,41.2
2024-06-06 22:30:00,556,26.233333333333334,30.399999999999995,33.0,41.166666666666664
2024-06-06 23:00:00,556,26.0,30.333333333333332,33.0,41.1
2024-06-06 23:30:00,556,25.866666666666664,30.3,33.0,41.1
2024-06-07 00:00:00,556,25.666666666666668,30.3,33.0,41.1
2024-06-07 00:30:00,556,25.5,30.3,33.03333333333333,41.1
2024-06-07 01:00:00,556,25.35,30.35,33.1,41.1
2024-06-07 01:30:00,556,25.233333333333334,30.333333333333332,33.1,41.1
2024-06-07 02:00:00,556,25.05,30.4,33.1,41.0
2024-06-07 02:30:00,556,25.0,30.4,33.1,41.0
2024-06-07 03:00:00,556,24.85,30.4,33.1,41.0
2024-06-07 03:30:00,556,24.733333333333334,30.399999999999995,33.1,41.0
2024-06-07 04:00:00,556,24.633333333333336,30.399999999999995,33.1,41.0
2024-06-07 04:30:00,556,24.5,30.4,33.1,41.0
2024-06-07 05:00:00,556,24.433333333333334,30.366666666666664,33.1,41.0
2024-06-07 05:30:00,556,24.333333333333332,30.3,33.1,41.0
2024-06-07 06:00:00,556,24.2,30.3,33.1,40.96666666666667
2024-06-07 06:30:00,556,24.15,30.3,33.1,40.95
2024-06-07 07:00:00,556,24.03333333333333,30.3,33.1,40.96666666666667
2024-06-07 07:30:00,556,23.899999999999995,30.3,33.13333333333333,40.9
2024-06-07 08:00:00,556,23.833333333333332,30.3,33.13333333333333,40.9
2024-06-07 08:30:00,556,23.733333333333334,30.3,33.1,40.9
2024-06-07 09:00:00,556,23.633333333333336,30.266666666666666,33.13333333333333,40.9
2024-06-07 09:30:00,556,23.566666666666666,30.233333333333334,33.1,40.9
2024-06-07 10:00:00,556,23.5,30.2,33.166666666666664,40.9
2024-06-07 10:30:00,556,23.399999999999995,30.2,33.2,40.9
2024-06-07 11:00:00,556,23.366666666666664,30.2,33.2,40.9
2024-06-07 11:30:00,556,23.3,30.133333333333336,33.2,40.9
2024-06-07 12:00:00,556,23.233333333333334,30.100000000000005,33.1,40.9
2024-06-07 12:30:00,556,23.2,30.1,33.1,40.9
2024-06-07 13:00:00,556,23.1,30.0,33.1,40.849999999999994
2024-06-07 13:30:00,556,23.100000000000005,30.0,33.1,40.86666666666667
2024-06-07 14:00:00,556,23.0,29.933333333333334,33.1,40.8
2024-06-07 14:30:00,556,22.899999999999995,29.899999999999995,33.03333333333333,40.8
2024-06-07 15:00:00,556,22.8,29.8,33.0,40.8
2024-06-07 15:30:00,556,22.766666666666666,29.733333333333334,33.0,40.8
2024-06-07 16:00:00,556,22.599999999999998,29.633333333333336,32.93333333333333,40.8
2024-06-07 16:30:00,556,22.4,29.55,32.9,40.8
2024-06-07 17:00:00,556,22.266666666666666,29.433333333333334,32.86666666666667,40.8
2024-06-07 17:30:00,556,22.066666666666666,29.366666666666664,32.8,40.766666666666666
2024-06-07 18:00:00,556,21.85,29.25,32.8,40.7
2024-06-07 18:30:00,556,21.666666666666668,29.2,32.7,40.7
2024-06-07 19:00:00,556,21.5,29.1,32.7,40.7
2024-06-07 19:30:00,556,21.3,29.03333333333333,32.7,40.7
2024-06-07 20:00:00,556,21.1,29.0,32.650000000000006,40.7
2024-06-07 20:30:00,556,20.933333333333334,28.899999999999995,32.6,40.6
2024-06-07 21:00:00,556,20.85,28.85,32.6,40.6
2024-06-07 21:30:00,556,20.666666666666668,28.8,32.6,40.6
2024-06-07 22:00:00,556,20.533333333333335,28.8,32.6,40.6
2024-06-07 22:30:00,556,20.433333333333334,28.8,32.6,40.6
2024-06-07 23:00:00,556,20.333333333333332,28.8,32.6,40.6
2024-06-07 23:30:00,556,20.3,28.8,32.6,40.6
2024-06-08 00:00:00,556,20.2,28.866666666666664,32.6,40.6
2024-06-08 00:30:00,556,20.4,28.899999999999995,32.6,40.6
2024-06-08 01:00:00,556,20.1,28.933333333333334,32.7,40.6
2024-06-08 01:30:00,556,20.033333333333335,29.0,32.7,40.63333333333333
2024-06-08 02:00:00,556,20.066666666666666,29.0,32.7,40.6
2024-06-08 02:30:00,556,20.2,29.0,32.733333333333334,40.666666666666664
2024-06-08 03:00:00,556,20.233333333333334,29.066666666666666,32.8,40.7
2024-06-08 03:30:00,556,19.966666666666665,29.03333333333333,32.8,40.7
2024-06-08 04:00:00,556,19.8,29.100000000000005,32.8,40.7
2024-06-08 04:30:00,556,19.633333333333336,29.100000000000005,32.833333333333336,40.7
2024-06-08 05:00:00,556,19.633333333333336,29.066666666666666,32.9,40.7
2024-06-08 05:30:00,556,19.7,29.0,32.9,40.7
2024-06-08 06:00:00,556,19.6,29.0,32.9,40.7
2024-06-08 06:30:00,556,19.466666666666665,29.0,32.9,40.7
2024-06-08 07:00:00,556,19.333333333333332,29.0,32.9,40.7
2024-06-08 07:30:00,556,19.233333333333334,29.0,32.93333333333333,40.7
2024-06-08 08:00:00,556,19.2,29.0,33.0,40.7
2024-06-08 08:30:00,556,19.1,29.0,33.0,40.7
2024-06-08 09:00:00,556,19.05,28.95,33.0,40.7
2024-06-08 09:30:00,556,19.0,28.899999999999995,33.0,40.8
2024-06-08 10:00:00,556,18.966666666666665,28.899999999999995,33.0,40.8
2024-06-08 10:30:00,556,18.9,28.866666666666664,33.0,40.8
2024-06-08 11:00:00,556,18.9,28.8,33.0,40.8
2024-06-08 11:30:00,556,18.833333333333332,28.8,33.0,40.8
2024-06-08 12:00:00,556,18.766666666666666,28.8,33.0,40.8
2024-06-08 12:30:00,556,18.7,28.7,33.0,40.8
2024-06-08 13:00:00,556,18.7,28.7,33.0,40.8
2024-06-08 13:30:00,556,18.7,28.7,33.0,40.8
2024-06-08 14:00:00,556,18.7,28.7,32.96666666666667,40.8
2024-06-08 14:30:00,556,18.666666666666668,28.7,32.9,40.8
2024-06-08 15:00:00,556,18.633333333333336,28.600000000000005,32.9,40.8
2024-06-08 15:30:00,556,18.6,28.6,32.9,40.75
2024-06-08 16:00:00,556,18.6,28.6,32.9,40.75
2024-06-08 16:30:00,556,18.6,28.5,32.849999999999994,40.7
2024-06-08 17:00:00,556,18.6,28.5,32.8,40.7
2024-06-08 17:30:00,556,18.533333333333335,28.366666666666664,32.733333333333334,40.7
2024-06-08 18:00:00,556,18.433333333333334,28.266666666666666,32.7,40.7
2024-06-08 18:30:00,556,18.400000000000002,28.166666666666668,32.6,40.7
2024-06-08 19:00:00,556,18.400000000000002,28.100000000000005,32.53333333333333,40.7
2024-06-08 19:30:00,556,18.2,28.03333333333333,32.43333333333333,40.63333333333333
2024-06-08 20:00:00,556,18.15,27.95,32.4,40.6
2024-06-08 20:30:00,556,18.033333333333335,27.866666666666664,32.4,40.6
2024-06-08 21:00:00,556,18.0,27.8,32.36666666666667,40.6
2024-06-08 21:30:00,556,18.0,27.8,32.3,40.6
2024-06-08 22:00:00,556,17.9,27.8,32.3,40.6
2024-06-08 22:30:00,556,17.9,27.833333333333332,32.36666666666667,40.6
2024-06-08 23:00:00,556,17.9,27.866666666666664,32.3,40.6
2024-06-08 23:30:00,556,17.8,27.9,32.3,40.6
2024-06-09 00:00:00,556,17.8,27.899999999999995,32.4,40.6
2024-06-09 00:30:00,556,17.8,27.95,32.4,40.6
2024-06-09 01:00:00,556,17.766666666666666,28.0,32.4,40.6
2024-06-09 01:30:00,556,17.75,28.0,32.45,40.6
2024-06-09 02:00:00,556,17.7,28.0,32.5,40.666666666666664
2024-06-09 02:30:00,556,17.6,28.1,32.5,40.7
2024-06-09 03:00:00,556,17.6,28.1,32.5,40.7
2024-06-09 03:30:00,556,17.5,28.1,32.6,40.7
2024-06-09 04:00:00,556,17.7,28.1,32.6,40.7
2024-06-09 04:30:00,556,17.7,28.1,32.6,40.7
2024-06-09 05:00:00,556,17.466666666666665,28.100000000000005,32.6,40.7
2024-06-09 05:30:00,556,17.45,28.1,32.6,40.7
2024-06-09 06:00:00,556,17.266666666666666,28.100000000000005,32.7,40.7
2024-06-09 06:30:00,556,17.2,28.100000000000005,32.7,40.7
2024-06-09 07:00:00,556,17.166666666666668,28.100000000000005,32.7,40.7
2024-06-09 07:30:00,556,17.1,28.1,32.7,40.7
2024-06-09 08:00:00,556,17.0,28.1,32.7,40.7
2024-06-09 08:30:00,556,17.0,28.0,32.7,40.7
2024-06-09 09:00:00,556,16.9,28.0,32.7,40.766666666666666
2024-06-09 09:30:00,556,16.833333333333332,28.0,32.7,40.8
2024-06-09 10:00:00,556,16.8,27.96666666666667,32.7,40.8
2024-06-09 10:30:00,556,16.7,27.899999999999995,32.7,40.8
2024-06-09 11:00:00,556,16.7,27.899999999999995,32.7,40.8
2024-06-09 11:30:00,556,16.666666666666668,27.833333333333332,32.7,40.8
2024-06-09 12:00:00,556,16.6,27.833333333333332,32.7,40.8
2024-06-09 12:30:00,556,16.6,27.8,32.7,40.8
2024-06-09 13:00:00,556,16.6,27.8,32.7,40.8
2024-06-09 13:30:00,556,16.6,27.7,32.63333333333333,40.8
2024-06-09 14:00:00,556,16.6,27.633333333333336,32.56666666666667,40.7
2024-06-09 14:30:00,556,16.6,27.6,32.5,40.7
2024-06-09 15:00:00,556,16.566666666666666,27.433333333333334,32.4,40.7
2024-06-09 15:30:00,556,16.5,27.399999999999995,32.3,40.7
2024-06-09 16:00:00,556,16.466666666666665,27.3,32.166666666666664,40.666666666666664
2024-06-09 16:30:00,556,16.4,27.166666666666668,32.06666666666667,40.6
2024-06-09 17:00:00,556,16.4,27.0,31.9,40.6
2024-06-09 17:30:00,556,16.3,27.0,31.9,40.6
2024-06-09 18:00:00,556,16.25,26.9,31.75,40.6
2024-06-09 18:30:00,556,16.2,26.8,31.7,40.6
2024-06-09 19:00:00,556,16.1,26.7,31.6,40.5
2024-06-09 19:30:00,556,16.1,26.7,31.5,40.5
2024-06-09 20:00:00,556,16.1,26.666666666666668,31.433333333333334,40.5
2024-06-09 20:30:00,556,16.0,26.600000000000005,31.399999999999995,40.5
2024-06-09 21:00:00,556,15.966666666666667,26.53333333333333,31.3,40.5
2024-06-09 21:30:00,556,15.9,26.5,31.3,40.5
2024-06-09 22:00:00,556,15.833333333333334,26.5,31.3,40.5
2024-06-09 22:30:00,556,15.800000000000002,26.5,31.3,40.5
2024-06-09 23:00:00,556,15.800000000000002,26.5,31.3,40.5
2024-06-09 23:30:00,556,15.800000000000002,26.5,31.3,40.5
2024-06-10 00:00:00,556,15.75,26.5,31.3,40.5
2024-06-10 00:30:00,556,15.699999999999998,26.5,31.399999999999995,40.5
2024-06-10 01:00:00,556,15.666666666666666,26.5,31.5,40.5
2024-06-10 01:30:00,556,15.6,26.566666666666666,31.53333333333333,40.5
2024-06-10 02:00:00,556,15.6,26.600000000000005,31.600000000000005,40.5
2024-06-10 02:30:00,556,15.55,26.6,31.65,40.5
2024-06-10 03:00:00,556,15.433333333333332,26.600000000000005,31.7,40.6
2024-06-10 03:30:00,556,15.4,26.600000000000005,31.7,40.6
2024-06-10 04:00:00,556,15.333333333333334,26.600000000000005,31.8,40.6
2024-06-10 04:30:00,556,15.300000000000002,26.600000000000005,31.8,40.6
2024-06-10 05:00:00,556,15.199999999999998,26.600000000000005,31.899999999999995,40.6
2024-06-10 05:30:00,556,15.133333333333333,26.600000000000005,31.899999999999995,40.6
2024-06-10 06:00:00,556,15.166666666666666,26.600000000000005,31.933333333333334,40.666666666666664
2024-06-10 06:30:00,556,15.166666666666666,26.600000000000005,32.0,40.7
2024-06-10 07:00:00,556,15.033333333333333,26.600000000000005,32.0,40.7
2024-06-10 07:30:00,556,15.0,26.53333333333333,32.0,40.7
2024-06-10 08:00:00,556,14.9,26.5,32.0,40.7
2024-06-10 08:30:00,556,14.833333333333334,26.5,32.06666666666667,40.7
2024-06-10 09:00:00,556,14.7,26.5,32.1,40.7
2024-06-10 09:30:00,556,14.7,26.5,32.1,40.7
2024-06-10 10:00:00,556,14.699999999999998,26.5,32.1,40.766666666666666
2024-06-10 10:30:00,556,14.6,26.46666666666667,32.1,40.8
2024-06-10 11:00:00,556,14.699999999999998,26.5,32.1,40.8
2024-06-10 11:30:00,556,14.5,26.399999999999995,32.1,40.8
2024-06-10 12:00:00,556,14.5,26.433333333333334,32.1,40.8
2024-06-10 12:30:00,556,14.466666666666667,26.433333333333334,32.1,40.8
2024-06-10 13:00:00,556,14.4,26.45,32.1,40.8
2024-06-10 13:30:00,556,14.4,26.399999999999995,32.1,40.8
2024-06-10 14:00:00,556,14.4,26.399999999999995,32.1,40.8
2024-06-10 14:30:00,556,14.4,26.399999999999995,32.1,40.8
2024-06-10 15:00:00,556,14.4,26.399999999999995,32.1,40.8
2024-06-10 15:30:00,556,14.4,26.366666666666664,32.06666666666667,40.8
2024-06-10 16:00:00,556,14.366666666666667,26.3,32.0,40.8
2024-06-10 16:30:00,556,14.366666666666667,26.3,31.96666666666667,40.8
2024-06-10 17:00:00,556,14.366666666666667,26.3,31.899999999999995,40.7
2024-06-10 17:30:00,556,14.333333333333334,26.233333333333334,31.8,40.7
2024-06-10 18:00:00,556,14.300000000000002,26.100000000000005,31.666666666666668,40.7
2024-06-10 18:30:00,556,14.3,26.05,31.55,40.6
2024-06-10 19:00:00,556,14.333333333333334,25.96666666666667,31.433333333333334,40.6
2024-06-10 19:30:00,556,14.4,25.899999999999995,31.333333333333332,40.6
2024-06-10 20:00:00,556,14.4,25.833333333333332,31.3,40.6
2024-06-10 20:30:00,556,14.4,25.8,31.25,40.6
2024-06-10 21:00:00,556,14.4,25.8,31.2,40.6
2024-06-10 21:30:00,556,14.4,25.8,31.166666666666668,40.53333333333333
2024-06-10 22:00:00,556,14.4,25.8,31.100000000000005,40.5
2024-06-10 22:30:00,556,14.4,25.8,31.133333333333336,40.5
2024-06-10 23:00:00,556,14.4,25.8,31.133333333333336,40.5
2024-06-10 23:30:00,556,14.4,25.8,31.2,40.5
2024-06-11 00:00:00,556,14.4,25.833333333333332,31.2,40.56666666666667
2024-06-11 00:30:00,556,14.333333333333334,25.899999999999995,31.233333333333334,40.6
2024-06-11 01:00:00,556,14.3,25.95,31.3,40.6
2024-06-11 01:30:00,556,14.300000000000002,26.0,31.3,40.6
2024-06-11 02:00:00,556,14.233333333333334,26.0,31.366666666666664,40.6
2024-06-11 02:30:00,556,14.2,26.05,31.4,40.6
2024-06-11 03:00:00,556,14.199999999999998,26.100000000000005,31.46666666666667,40.7
2024-06-11 03:30:00,556,14.0,26.1,31.5,40.7
2024-06-11 04:00:00,556,14.0,26.1,31.5,40.7
2024-06-11 04:30:00,556,14.0,26.100000000000005,31.600000000000005,40.7
2024-06-11 05:00:00,556,13.933333333333332,26.100000000000005,31.600000000000005,40.7
2024-06-11 05:30:00,556,13.966666666666667,26.100000000000005,31.600000000000005,40.7
2024-06-11 06:00:00,556,13.866666666666667,26.100000000000005,31.600000000000005,40.7
2024-06-11 06:30:00,556,13.733333333333334,26.100000000000005,31.7,40.7
2024-06-11 07:00:00,556,13.8,26.1,31.7,40.7
2024-06-11 07:30:00,556,13.6,26.100000000000005,31.7,40.766666666666666
2024-06-11 08:00:00,556,13.533333333333333,26.100000000000005,31.7,40.8
2024-06-11 08:30:00,556,13.5,26.100000000000005,31.7,40.8
2024-06-11 09:00:00,556,13.4,26.100000000000005,31.7,40.8
2024-06-11 09:30:00,556,13.4,26.066666666666666,31.7,40.8
2024-06-11 10:00:00,556,13.4,26.0,31.7,40.8
2024-06-11 10:30:00,556,13.300000000000002,26.0,31.7,40.8
2024-06-11 11:00:00,556,13.25,26.0,31.7,40.8
2024-06-11 11:30:00,556,13.199999999999998,26.0,31.7,40.8
2024-06-11 12:00:00,556,13.199999999999998,25.933333333333334,31.7,40.766666666666666
2024-06-11 12:30:00,556,13.133333333333333,25.899999999999995,31.633333333333336,40.7
2024-06-11 13:00:00,556,13.199999999999998,25.833333333333332,31.53333333333333,40.7
2024-06-11 13:30:00,556,13.166666666666666,25.8,31.399999999999995,40.7
2024-06-11 14:00:00,556,13.266666666666666,25.8,31.3,40.6
2024-06-11 14:30:00,556,13.300000000000002,25.7,31.166666666666668,40.6
2024-06-11 15:00:00,556,13.300000000000002,25.633333333333336,31.03333333333333,40.6
2024-06-11 15:30:00,556,13.350000000000001,25.6,30.95,40.5
2024-06-11 16:00:00,556,13.4,25.55,30.75,40.5
2024-06-11 16:30:00,556,13.45,25.5,30.6,40.5
2024-06-11 17:00:00,556,13.5,25.433333333333334,30.46666666666667,40.4
2024-06-11 17:30:00,556,13.6,25.399999999999995,30.333333333333332,40.4
2024-06-11 18:00:00,556,13.6,25.3,30.166666666666668,40.333333333333336
2024-06-11 18:30:00,556,13.633333333333333,25.3,30.066666666666666,40.3
2024-06-11 19:00:00,556,13.699999999999998,25.2,29.933333333333334,40.266666666666666
2024-06-11 19:30:00,556,13.733333333333334,25.2,29.833333333333332,40.2
2024-06-11 20:00:00,556,13.800000000000002,25.2,29.766666666666666,40.2
2024-06-11 20:30:00,556,13.850000000000001,25.2,29.7,40.2
2024-06-11 21:00:00,556,13.9,25.2,29.600000000000005,40.2
2024-06-11 21:30:00,556,13.9,25.2,29.600000000000005,40.2
2024-06-11 22:00:00,556,13.9,25.2,29.600000000000005,40.2
2024-06-11 22:30:00,556,13.9,25.2,29.600000000000005,40.2
2024-06-11 23:00:00,556,13.9,25.2,29.600000000000005,40.2
2024-06-11 23:30:00,556,13.866666666666667,25.233333333333334,29.633333333333336,40.2
2024-06-12 00:00:00,556,13.800000000000002,25.3,29.733333333333334,40.2
2024-06-12 00:30:00,556,13.800000000000002,25.366666666666664,29.8,40.2
2024-06-12 01:00:00,556,13.800000000000002,25.399999999999995,29.899999999999995,40.2
2024-06-12 01:30:00,556,13.7,25.4,29.95,40.3
2024-06-12 02:00:00,556,13.699999999999998,25.566666666666666,30.03333333333333,40.3
2024-06-12 02:30:00,556,13.699999999999998,25.600000000000005,30.133333333333336,40.3
2024-06-12 03:00:00,556,13.6,25.666666666666668,30.2,40.3
2024-06-12 03:30:00,556,13.6,25.7,30.3,40.4
2024-06-12 04:00:00,556,13.5,25.7,30.333333333333332,40.4
2024-06-12 04:30:00,556,13.5,25.7,30.399999999999995,40.4
2024-06-12 05:00:00,556,13.45,25.7,30.5,40.4
2024-06-12 05:30:00,556,13.366666666666667,25.600000000000005,30.53333333333333,40.4
2024-06-12 06:00:00,556,13.300000000000002,25.600000000000005,30.600000000000005,40.46666666666667
2024-06-12 06:30:00,556,13.266666666666666,25.600000000000005,30.600000000000005,40.5
2024-06-12 07:00:00,556,13.233333333333334,25.600000000000005,30.7,40.5
2024-06-12 07:30:00,556,13.166666666666666,25.600000000000005,30.7,40.5
2024-06-12 08:00:00,556,13.1,25.600000000000005,30.8,40.5
2024-06-12 08:30:00,556,13.066666666666668,25.5,30.8,40.5
2024-06-12 09:00:00,556,13.0,25.5,30.833333333333332,40.5
2024-06-12 09:30:00,556,13.0,25.5,30.9,40.5
2024-06-12 10:00:00,556,12.966666666666667,25.5,30.899999999999995,40.5
2024-06-12 10:30:00,556,12.9,25.5,31.0,40.5
2024-06-12 11:00:00,556,12.833333333333334,25.433333333333334,31.0,40.5
2024-06-12 11:30:00,556,12.800000000000002,25.399999999999995,31.0,40.5
2024-06-12 12:00:00,556,12.800000000000002,25.399999999999995,30.899999999999995,40.5
2024-06-12 12:30:00,556,12.8,25.35,30.85,40.5
2024-06-12 13:00:00,556,12.800000000000002,25.266666666666666,30.7,40.4
2024-06-12 13:30:00,556,12.800000000000002,25.266666666666666,30.600000000000005,40.4
2024-06-12 14:00:00,556,12.8,25.2,30.6,40.4
2024-06-12 14:30:00,556,12.800000000000002,25.133333333333336,30.433333333333334,40.333333333333336
2024-06-12 15:00:00,556,12.800000000000002,25.03333333333333,30.233333333333334,40.266666666666666
2024-06-12 15:30:00,556,12.866666666666667,24.899999999999995,30.0,40.2
2024-06-12 16:00:00,556,12.833333333333334,24.8,29.8,40.13333333333333
2024-06-12 16:30:00,556,12.9,24.666666666666668,29.5,40.03333333333333
2024-06-12 17:00:00,556,12.966666666666667,24.53333333333333,29.233333333333334,39.9
2024-06-12 17:30:00,556,13.0,24.46666666666667,29.0,39.833333333333336
2024-06-12 18:00:00,556,13.033333333333333,24.366666666666664,28.766666666666666,39.766666666666666
2024-06-12 18:30:00,556,13.1,24.3,28.53333333333333,39.666666666666664
2024-06-12 19:00:00,556,13.1,24.25,28.4,39.6
2024-06-12 19:30:00,556,13.133333333333333,24.166666666666668,28.2,39.5
2024-06-12 20:00:00,556,13.25,24.1,28.1,39.4
2024-06-12 20:30:00,556,13.300000000000002,24.100000000000005,28.0,39.36666666666667
2024-06-12 21:00:00,556,13.3,24.05,27.95,39.3
2024-06-12 21:30:00,556,13.3,24.05,27.9,39.3
2024-06-12 22:00:00,556,13.300000000000002,24.066666666666666,27.899999999999995,39.3
2024-06-12 22:30:00,556,13.300000000000002,24.100000000000005,27.899999999999995,39.3
2024-06-12 23:00:00,556,13.199999999999998,24.100000000000005,27.899999999999995,39.3
2024-06-12 23:30:00,556,13.199999999999998,24.100000000000005,28.0,39.3
2024-06-13 00:00:00,556,13.199999999999998,24.166666666666668,28.066666666666666,39.4
2024-06-13 00:30:00,556,13.199999999999998,24.2,28.133333333333336,39.4
2024-06-13 01:00:00,556,13.133333333333333,24.266666666666666,28.2,39.46666666666667
2024-06-13 01:30:00,556,13.1,24.3,28.333333333333332,39.5
2024-06-13 02:00:00,556,13.066666666666668,24.3,28.433333333333334,39.56666666666667
2024-06-13 02:30:00,556,13.0,24.3,28.5,39.6
2024-06-13 03:00:00,556,13.0,24.3,28.600000000000005,39.6
2024-06-13 03:30:00,556,12.9,24.3,28.7,39.7
2024-06-13 04:00:00,556,12.866666666666667,24.3,28.833333333333332,39.7
2024-06-13 04:30:00,556,12.833333333333334,24.3,28.899999999999995,39.766666666666666
2024-06-13 05:00:00,556,12.800000000000002,24.3,28.933333333333334,39.8
2024-06-13 05:30:00,556,12.75,24.3,29.0,39.8
2024-06-13 06:00:00,556,12.699999999999998,24.3,29.100000000000005,39.86666666666667
2024-06-13 06:30:00,556,12.666666666666666,24.3,29.166666666666668,39.9
2024-06-13 07:00:00,556,12.6,24.3,29.2,39.9
2024-06-13 07:30:00,556,12.6,24.3,29.266666666666666,39.9
2024-06-13 08:00:00,556,12.5,24.3,29.3,39.9
2024-06-13 08:30:00,556,12.5,24.3,29.399999999999995,39.96666666666667
2024-06-13 09:00:00,556,12.5,24.3,29.399999999999995,40.0
2024-06-13 09:30:00,556,12.466666666666667,24.3,29.46666666666667,40.0
2024-06-13 10:00:00,556,12.4,24.3,29.5,40.0
2024-06-13 10:30:00,556,12.4,24.3,29.566666666666666,40.03333333333333
2024-06-13 11:00:00,556,12.366666666666667,24.3,29.600000000000005,40.06666666666667
2024-06-13 11:30:00,556,12.300000000000002,24.233333333333334,29.600000000000005,40.06666666666667
2024-06-13 12:00:00,556,12.3,24.2,29.6,40.05
2024-06-13 12:30:00,556,12.300000000000002,24.166666666666668,29.46666666666667,39.96666666666667
2024-06-13 13:00:00,556,12.300000000000002,24.100000000000005,29.3,39.9
2024-06-13 13:30:00,556,12.300000000000002,24.03333333333333,29.133333333333336,39.833333333333336
2024-06-13 14:00:00,556,12.300000000000002,24.0,28.96666666666667,39.733333333333334
2024-06-13 14:30:00,556,12.4,23.9,28.799999999999997,39.650000000000006
2024-06-13 15:00:00,556,12.4,23.8,28.53333333333333,39.53333333333333
2024-06-13 15:30:00,556,12.5,23.7,28.3,39.333333333333336
2024-06-13 16:00:00,556,12.5,23.600000000000005,28.066666666666666,39.166666666666664
2024-06-13 16:30:00,556,12.566666666666668,23.46666666666667,27.8,39.0
2024-06-13 17:00:00,556,12.666666666666666,23.399999999999995,27.53333333333333,38.833333333333336
2024-06-13 17:30:00,556,12.699999999999998,23.266666666666666,27.3,38.666666666666664
2024-06-13 18:00:00,556,12.699999999999998,23.166666666666668,27.099999999999998,38.46666666666667
2024-06-13 18:30:00,556,12.733333333333334,23.066666666666666,26.900000000000002,38.300000000000004
2024-06-13 19:00:00,556,12.733333333333334,23.0,26.733333333333334,38.13333333333333
2024-06-13 19:30:00,556,12.800000000000002,22.899999999999995,26.566666666666666,38.03333333333333
2024-06-13 20:00:00,556,12.800000000000002,22.866666666666664,26.433333333333334,37.93333333333333
2024-06-13 20:30:00,556,12.8,22.85,26.35,37.849999999999994
2024-06-13 21:00:00,556,12.8,22.8,26.3,37.8
2024-06-13 21:30:00,556,12.800000000000002,22.8,26.166666666666668,37.733333333333334
2024-06-13 22:00:00,556,12.800000000000002,22.7,26.100000000000005,37.7
2024-06-13 22:30:00,556,12.699999999999998,22.7,26.100000000000005,37.6
2024-06-13 23:00:00,556,12.699999999999998,22.8,26.100000000000005,37.7
2024-06-13 23:30:00,556,12.7,22.8,26.2,37.7
2024-06-14 00:00:00,556,12.699999999999998,22.866666666666664,26.266666666666666,37.733333333333334
2024-06-14 00:30:00,556,12.633333333333333,22.899999999999995,26.399999999999995,37.8
2024-06-14 01:00:00,556,12.6,22.899999999999995,26.53333333333333,37.9
2024-06-14 01:30:00,556,12.533333333333333,22.899999999999995,26.666666666666668,38.03333333333333
2024-06-14 02:00:00,556,12.5,23.0,26.8,38.1
2024-06-14 02:30:00,556,14.866666666666667,23.03333333333333,26.933333333333334,38.2
2024-06-14 03:00:00,556,19.966666666666665,23.266666666666666,27.066666666666666,38.3
2024-06-14 03:30:00,556,30.399999999999995,33.86666666666667,42.333333333333336,44.666666666666664
2024-06-14 04:00:00,556,35.1,34.4,48.6,47.8
2024-06-14 04:30:00,556,38.5,37.733333333333334,50.166666666666664,47.79999999999999
2024-06-14 05:00:00,556,38.65,39.1,51.05,47.8
2024-06-14 05:30:00,556,37.8,38.400000000000006,51.2,47.8
2024-06-14 06:00:00,556,36.55,36.75,51.3,47.8
2024-06-14 06:30:00,556,36.199999999999996,35.86666666666667,51.20000000000001,47.79999999999999
2024-06-14 07:00:00,556,37.8,36.55,51.0,47.8
2024-06-14 07:30:00,556,37.199999999999996,37.93333333333334,51.29999999999999,47.9
2024-06-14 08:00:00,556,36.733333333333334,37.13333333333333,51.199999999999996,47.9
2024-06-14 08:30:00,556,36.26666666666667,36.36666666666667,50.96666666666667,47.9
2024-06-14 09:00:00,556,35.849999999999994,35.849999999999994,50.75,47.9
2024-06-14 09:30:00,556,35.55,35.45,50.1,47.95
2024-06-14 10:00:00,556,35.4,35.199999999999996,49.43333333333334,47.96666666666667
2024-06-14 10:30:00,556,35.13333333333333,34.9,48.73333333333333,48.0
2024-06-14 11:00:00,556,34.93333333333333,34.666666666666664,48.36666666666667,48.0
